,timestamp,Dry Bulb Temperature,Absolute Humidity,Relative Humidity,lights,plug,Chilled Water Power,Electrical Fan Power,Room Temperature,SDE4 Beehub VAV-L3-02 Airflow,SDE4 Beehub VAV-L3-03 Airflow,occ
96,16/03/2020 8:00,28,21.19,77.7,0.21,0.62,126.83,3.17,27.1,1276.59,1455.31,low
97,16/03/2020 8:05,28.1,21.24,77.6,0.45,0.67,122.34,3.27,27.1,1370.17,1459.98,low
98,16/03/2020 8:10,28.2,21.36,77.6,0.45,0.65,128.3,3.27,27,1343.48,1461.72,low
99,16/03/2020 8:15,28.2,21.44,77.8,0.45,1.02,130.36,3.17,26.9,1336.5,1455.32,low
100,16/03/2020 8:20,28.2,21.45,77.4,0.45,2.37,127.43,3.29,26.9,1343.89,1334.16,low
101,16/03/2020 8:25,28.2,21.31,77,0.45,0.64,128.87,3.29,26.9,1144.12,1136.67,low
102,16/03/2020 8:30,28.4,21.54,77.3,0.45,0.66,123.36,2.92,26.8,723,762.24,low
103,16/03/2020 8:35,28.4,21.37,76.8,0.45,0.69,118.4,2.82,27,621.07,637.69,low
104,16/03/2020 8:40,28.4,21.51,77.3,0.45,0.65,121.47,2.71,27,625.16,627.86,low
105,16/03/2020 8:45,28.5,21.51,77,0.45,0.65,122.88,2.71,27,620.62,627.86,low
106,16/03/2020 8:50,28.4,21.37,77,0.45,0.69,121.85,2.71,26.9,582.01,569.71,low
107,16/03/2020 8:55,28.4,21.48,77.2,0.45,0.71,107.58,2.71,27,623.35,610.96,low
108,16/03/2020 9:00,28.5,21.6,77.1,0.45,0.92,121.26,2.82,27.1,768.18,778.42,low
109,16/03/2020 9:05,28.5,21.57,77.1,0.72,0.66,128.27,2.94,27,899.23,891.32,low
110,16/03/2020 9:10,28.6,21.57,76.5,1.07,0.64,120.83,2.94,26.9,819.85,804.16,low
111,16/03/2020 9:15,28.9,21.57,75.4,1.04,0.63,123.69,2.72,26.9,426.13,422.84,low
112,16/03/2020 9:20,29.4,21.48,73.1,1.05,0.66,125.23,2.72,27.2,678.16,688.09,low
113,16/03/2020 9:25,29.6,21.72,73.2,1.05,0.61,124.66,2.96,27.1,965.7,999.39,low
114,16/03/2020 9:30,30,21.91,72.1,1.05,0.63,128.97,2.96,26.8,669.31,654.33,low
115,16/03/2020 9:35,30.2,21.67,70.9,1.05,0.79,125.36,2.74,27,587.34,583.95,low
116,16/03/2020 9:40,30.6,21.95,70,1.05,0.79,122.75,2.74,26.9,401.95,396.26,high
117,16/03/2020 9:45,30.6,22.14,70.4,1.05,0.82,128.03,2.77,27.2,757.81,770.39,high
118,16/03/2020 9:50,30.3,21.82,70.7,1.05,1.24,128.98,2.87,26.9,905.31,829.8,high
119,16/03/2020 9:55,30.2,21.97,71.6,1.05,0.9,128.63,2.87,27.1,841.23,837.03,high
120,16/03/2020 10:00,30,21.79,71.8,1.19,0.93,131.88,2.99,27.1,1020.43,1083.12,high
121,16/03/2020 10:05,30.1,22.04,72.2,1.19,0.89,134.87,3.21,27.1,1231.12,1267.14,high
122,16/03/2020 10:10,29.8,21.68,72.7,1.19,0.87,134.82,3.32,27.1,1346.42,1471.18,high
123,16/03/2020 10:15,29.8,21.53,71.7,1.19,0.98,135.71,3.43,27,1376.56,1485.54,high
124,16/03/2020 10:20,30,21.25,70,1.19,1.06,136.18,3.33,26.9,1386.59,1386.17,high
125,16/03/2020 10:25,30.13,20.91,68.33,1.19,0.93,134.11,3.22,26.9,1163.38,1160.66,high
126,16/03/2020 10:30,30.4,20.92,67.4,1.19,0.92,133.62,3.22,26.9,935.32,919.44,high
127,16/03/2020 10:35,30.87,20.74,64.9,1.19,0.96,131.72,3.14,26.93,719.85,681.88,high
128,16/03/2020 10:40,31.4,20.79,63.6,1.19,0.93,127.72,2.98,27,589.27,596.42,high
129,16/03/2020 10:45,31.5,20.8,63.2,1.19,0.94,128.59,2.98,27.1,814.67,808.03,high
130,16/03/2020 10:50,31.7,21.01,63.2,1.18,0.92,129.89,3.09,27,900.48,957.74,high
131,16/03/2020 10:55,30.9,20.86,65.5,1.18,0.89,129.96,3.09,27,792.11,811.17,high
132,16/03/2020 11:00,30.8,20.79,65.6,1.18,0.86,128.43,3.09,27.1,703.58,735.04,high
133,16/03/2020 11:05,30.8,20.46,64.45,1.18,0.94,129.09,3.2,27.05,977.93,967.16,high
134,16/03/2020 11:10,31.5,20.38,61.9,1.18,0.93,130.41,3.34,27.1,1085.48,1125.66,high
135,16/03/2020 11:15,31.5,20.24,61.5,1.18,1,134.49,3.45,26.9,1198.12,1262.39,high
136,16/03/2020 11:20,31.5,20.37,61.7,1.18,0.96,133.46,3.45,27,1071.83,1051.29,high
137,16/03/2020 11:25,31.4,20.49,62.5,1.19,1.04,131.83,3.35,26.9,929.03,914.95,high
138,16/03/2020 11:30,31.5,20.83,63.2,1.19,1.01,132.79,3.12,27,796.75,825.7,high
139,16/03/2020 11:35,31.7,20.66,62.1,1.19,1.01,133.31,3.12,27,812.23,823.64,high
140,16/03/2020 11:40,32.4,19.95,57.9,1.19,0.93,130.69,3.12,27,809.79,804.17,high
141,16/03/2020 11:45,32.9,19.96,56,1.19,0.91,132.73,3.12,27,801.36,810.48,high
142,16/03/2020 11:50,32.4,20.59,59.6,1.18,0.92,132.11,3.12,27,823.65,820.89,high
143,16/03/2020 11:55,32,20.36,60.25,1.18,0.89,129.6,3.12,27,813.27,811.53,high
144,16/03/2020 12:00,32,19.94,59,1.18,0.93,131.42,3.12,27,813.28,831.51,high
145,16/03/2020 12:05,32,19.71,58.2,1.18,0.9,130.37,3.23,27,905.81,892.9,high
146,16/03/2020 12:10,32.2,20.19,59.1,1.18,0.93,128.69,3.11,26.8,577.61,571.19,high
147,16/03/2020 12:15,31.8,19.76,59.1,1.18,1.18,118.29,2.84,27,450.43,441.53,high
148,16/03/2020 12:20,31.7,20.13,60.3,1.18,0.83,116.93,2.94,27.1,578.62,582.02,high
149,16/03/2020 12:25,32.4,20.14,58.1,1.18,2.56,126.26,3.09,27.1,789.97,811.87,low
150,16/03/2020 12:30,32.4,19.96,57.8,1.18,0.88,130.86,3.3,27.2,1127.18,1129.18,low
151,16/03/2020 12:35,31.9,19.71,58.8,1.18,0.89,129.74,3.41,27,1212.12,1214.44,low
152,16/03/2020 12:40,31.3,20.89,64.5,1.18,0.93,129.21,3.23,26.9,1008.7,1006.73,high
153,16/03/2020 12:45,30.9,20.9,65.6,1.18,0.99,124.34,3.1,26.9,820.21,797.45,high
154,16/03/2020 12:50,31,20.02,62.5,1.23,1.02,125.14,2.98,27.1,868.81,893.85,high
155,16/03/2020 12:55,31.2,20.34,63,1.05,1.22,123.55,3.09,27.1,1149.54,1143.13,high
156,16/03/2020 13:00,31.5,20.06,61.1,1.05,0.97,128.03,3.24,27,1189.28,1177.35,high
157,16/03/2020 13:05,31.7,20,59.8,1.05,0.95,127.63,3.24,27,1156.19,1172.95,high
158,16/03/2020 13:10,32,20.11,59.5,1.05,0.98,130.57,3.23,27,1192.47,1234.78,high
159,16/03/2020 13:15,31.9,20.11,59.9,1.05,1.03,129.64,3.23,27,1184.01,1215.6,high
160,16/03/2020 13:20,32,19.67,57.7,1.05,0.96,128.36,3.23,27,1205.1,1210.25,high
161,16/03/2020 13:25,32.4,19.79,57,1.05,0.96,128.07,3.35,27.1,1328.22,1450.64,high
162,16/03/2020 13:30,32.6,19.61,56.5,1.05,0.93,129.75,3.35,27.1,1334.18,1459.01,high
163,16/03/2020 13:35,32.3,19.75,57.5,1.05,1.42,132.94,3.47,27.1,1330.98,1470.79,high
164,16/03/2020 13:40,32.3,19.51,57,1.05,0.97,130.26,3.47,27,1357.84,1481.53,high
165,16/03/2020 13:45,32.1,19.6,57.7,1.05,0.93,129.06,3.47,27,1323.74,1460.94,high
166,16/03/2020 13:50,32.4,19.3,55.7,1.12,0.95,130.84,3.35,26.9,1355.76,1453.16,high
167,16/03/2020 13:55,32.7,19.65,56,1.12,0.97,129.5,3.22,26.9,1082.08,1077.62,high
168,16/03/2020 14:00,32.9,19.75,55.5,1.12,0.95,125.85,3.11,27,1124.64,1062.53,high
169,16/03/2020 14:05,32.7,19.59,55.55,1.12,0.93,123.63,3.11,27,1028.7,1012.34,high
170,16/03/2020 14:10,32.8,19.61,55.9,1.12,0.96,122.19,3.11,27,1011.79,1028.42,high
171,16/03/2020 14:15,32.6,20.1,57.9,1.12,1.03,126.05,3.11,27,1061.74,1018.19,high
172,16/03/2020 14:20,32.35,19.86,57.6,1.12,0.95,127.71,3.11,26.95,1001.38,954.78,high
173,16/03/2020 14:25,32.3,19.2,55.9,1.12,0.98,121.44,3.11,27,865.87,878.51,high
174,16/03/2020 14:30,32.4,19.3,55.5,1.12,0.93,121.04,3.28,27,952.99,895.12,high
175,16/03/2020 14:35,32.4,19.51,56.6,1.12,0.96,126.93,3.28,27,923.44,917.28,high
176,16/03/2020 14:40,32.3,19.44,56.6,1.12,0.94,125.81,3.16,26.9,699.52,678.97,high
177,16/03/2020 14:45,32.1,19.81,58.9,1.12,0.95,122.36,3.04,27,650.89,627.41,high
178,16/03/2020 14:50,31.9,20.1,59.8,1.12,0.95,122.89,3.04,27,616.5,619.24,high
179,16/03/2020 14:55,31.8,19.7,59.1,1.12,0.93,121.58,2.94,27,615.58,616.03,high
180,16/03/2020 15:00,31.7,19.53,58.5,1.12,0.94,113.88,2.94,27.1,858.97,827.76,high
181,16/03/2020 15:05,31.9,19.36,57.4,1.12,1.04,120.44,3.05,27,922.22,911.41,high
182,16/03/2020 15:10,31.9,19.3,57.5,1.12,0.94,117.93,3.06,26.9,797.1,778.77,high
183,16/03/2020 15:15,32,19.33,56.8,1.12,0.99,118.83,2.96,27,703.95,695.05,high
184,16/03/2020 15:20,32,19.5,57.3,1.12,0.95,116.37,2.96,27,724.56,698.7,high
185,16/03/2020 15:25,32.1,19.36,57.6,1.12,0.99,116.88,2.96,27,569.73,585.88,high
186,16/03/2020 15:30,32,19.23,56.9,1.12,1.03,118.44,2.96,27.1,663.81,680.23,high
187,16/03/2020 15:35,31.9,19.19,57.1,1.12,0.97,122.82,3.09,27,809.08,813.61,high
188,16/03/2020 15:40,32,19.57,57.9,1.12,1.01,123.07,3.09,26.9,713.13,698.28,high
189,16/03/2020 15:45,31.8,20.14,60.1,1.12,0.98,121.54,2.84,27,607.71,607.23,high
190,16/03/2020 15:50,31.5,20.39,62.2,1.12,0.92,124.92,2.84,27.1,733.89,785.3,high
191,16/03/2020 15:55,31,20.63,64.4,1.12,0.95,129.95,2.95,27,831.52,833.89,high
192,16/03/2020 16:00,30.8,20.08,63.7,1.12,0.98,122.87,2.95,27,833.89,829.46,high
193,16/03/2020 16:05,30.7,20.17,63.9,1.12,1,125.32,3.05,27,961.88,972.99,high
194,16/03/2020 16:10,30.7,19.58,62.1,1.13,1.01,115.88,3.05,27,941.65,924.65,high
195,16/03/2020 16:15,30.7,20.15,64,1.13,0.99,119.37,2.81,26.9,696.68,679.81,high
196,16/03/2020 16:20,30.9,19.92,62.2,1.13,0.97,108.43,2.68,27,642.13,626.51,high
197,16/03/2020 16:25,31.1,20.23,62.7,1.13,1.02,124.77,2.96,27.1,907.68,909.54,high
198,16/03/2020 16:30,31.1,20.52,63.7,1.13,1.03,122.65,3.02,26.9,823.98,775.49,high
199,16/03/2020 16:35,31.4,20.43,62.4,1.13,1.09,128.77,2.91,27,611.89,604.9,high
200,16/03/2020 16:40,31.5,20.57,62.6,1.13,1.11,120.54,3.03,27,652.19,647.39,high
201,16/03/2020 16:45,31.4,20,61.1,1.13,1.07,131.86,3.14,27.1,771.11,783.49,high
202,16/03/2020 16:50,31.5,20.1,61.2,1.13,1.13,126.7,3.14,27,764.85,779.86,high
203,16/03/2020 16:55,31.5,19.98,60.7,1.12,1.2,130.06,3.14,27,771.11,784.57,high
204,16/03/2020 17:00,31.5,20.05,61,1.12,1.1,119.93,3.14,27,793.19,788.53,high
205,16/03/2020 17:05,31.3,19.95,61.4,1.13,1.12,123.93,3.03,27,779.51,778.41,high
206,16/03/2020 17:10,31.1,20.1,62.3,1.13,1.1,117.27,3.13,27,776.6,768.53,high
207,16/03/2020 17:15,31.2,20.13,61.9,1.13,1.1,121.07,3.02,27,793.54,780.59,high
208,16/03/2020 17:20,31.3,20.12,61.8,1.13,1.11,127.78,2.89,27,713.54,721.03,high
209,16/03/2020 17:25,31.4,19.77,60.1,1.13,1.08,112.8,2.89,27,733.49,721.03,high
210,16/03/2020 17:30,31.7,19.29,58.1,1.13,1.09,122.32,2.89,27.1,850.04,874.65,high
211,16/03/2020 17:35,31.7,19.5,58.5,1.13,1.09,114.25,3.13,27,950.16,980.52,high
212,16/03/2020 17:40,31.7,19.46,58.4,1.13,1.08,116.94,3.13,27,969.5,973.28,high
213,16/03/2020 17:45,32,19.53,57.8,1.13,1.04,118.55,3.13,27,981.83,977.6,high
214,16/03/2020 17:50,31.3,19.15,58.8,1.13,1.04,116.5,3.13,27,922.52,924.35,high
215,16/03/2020 17:55,31.2,19.28,59.6,1.13,1.07,114.39,2.88,26.9,750.27,726.11,high
216,16/03/2020 18:00,31.3,19.02,58.4,1.13,1.51,109.29,2.77,27,749.9,725.72,high
217,16/03/2020 18:05,31.3,19.5,59.9,1.13,1.5,107.56,2.64,27,759.59,752.5,low
218,16/03/2020 18:10,31.3,19.24,59.1,1.13,0.97,107.38,2.64,27,723.78,756.65,low
219,16/03/2020 18:15,31.3,19.14,58.8,0.86,1,107.33,2.64,27,769.28,757.78,high
220,16/03/2020 18:20,31.3,19.28,59.4,0.78,1.02,105.74,2.64,27,743.46,754.03,low
221,16/03/2020 18:25,31.37,19.63,60.23,0.78,1.04,106.29,2.61,26.97,742.69,765.95,low
222,16/03/2020 18:30,31.08,19.84,61.68,0.64,0.93,103.11,2.52,26.94,737.71,746.42,low
223,16/03/2020 18:35,30.9,19.65,61.85,0.64,1.1,99.93,2.43,27.1,732.72,726.9,low
224,16/03/2020 18:40,30.6,19.51,62.2,0.64,0.89,113.15,2.54,27.1,861.61,845.02,low
225,16/03/2020 18:45,30.4,19.42,62.6,0.64,0.84,93.4,2.1,26.9,869.11,865.84,low
226,16/03/2020 18:50,30.3,19.33,63,0.78,0.92,92.69,1.83,26.9,609.56,595.93,low
227,16/03/2020 18:55,30.1,19.47,63.8,0.78,0.91,87.24,1.72,27,547.95,551.03,low
228,16/03/2020 19:00,30,19.7,65.1,0.77,0.96,83.4,1.72,27,538.05,556.65,low
229,16/03/2020 19:05,29.9,19.82,65.5,0.77,0.98,0,1.72,27.1,638.61,634.59,low
230,16/03/2020 19:10,29.8,19.7,65.8,0.77,0.95,0,1.93,27.2,961.59,986.28,low
231,16/03/2020 19:15,29.8,19.92,66.8,0.77,0.89,0,0.29,27.3,55.29,36.67,low
232,16/03/2020 19:20,29.6,19.91,67,0.77,0.86,0,0.29,27.6,72.94,60.07,low
233,16/03/2020 19:25,29.5,19.89,67.2,0.77,0.83,0,0.29,27.8,72.94,68.85,low
234,16/03/2020 19:30,29.4,19.84,67.5,0.77,1.13,0,0.29,27.9,68.96,64.61,low
235,16/03/2020 19:35,29.4,19.78,67.3,0.77,0.95,0,0.29,28,76.73,72.85,high
236,16/03/2020 19:40,29.3,19.61,67.1,0.77,0.95,0,0.29,28,72.94,64.61,high
237,16/03/2020 19:45,29.3,19.61,67.5,0.77,0.95,0,0.29,28,64.72,60.07,high
238,16/03/2020 19:50,29.3,19.74,67.8,0.77,0.95,0,0.29,28,64.72,55.16,high
239,16/03/2020 19:55,29.1,19.86,68.6,0.77,0.95,0,0.29,28.1,72.95,55.16,high
240,16/03/2020 20:00,29,19.86,69.3,0.77,0.94,0,0.29,28.2,72.94,64.61,high
241,16/03/2020 20:05,29,19.98,69.7,0.77,0.93,0,0.29,28.2,60.19,54.92,high
242,16/03/2020 20:10,29,20.21,70.3,0.77,0.94,0,0.29,28.1,64.72,60.07,high
243,16/03/2020 20:15,28.9,20.33,71,0.77,0.94,0,0.29,28.1,72.94,27.9,high
244,16/03/2020 20:20,28.9,20.33,71.2,0.77,0.92,0,0.29,28.2,72.94,55.16,high
245,16/03/2020 20:25,28.9,20.47,71.6,0.77,1,0,0.29,28.2,60.19,55.16,high
246,16/03/2020 20:30,28.8,20.47,72,0.77,0.93,0,0.29,28.2,74.25,65.9,high
247,16/03/2020 20:35,28.8,20.4,72.2,0.77,0.93,0,0.29,28.2,60.19,55.16,high
248,16/03/2020 20:40,28.6,20.51,73,0.77,0.94,0,0.29,28.3,28.15,0.01,high
249,16/03/2020 20:45,28.6,20.82,74,0.77,0.94,0,0.29,28.3,49.91,49.76,high
250,16/03/2020 20:50,28.5,20.82,74.4,0.77,0.94,0,0.29,28.3,72.94,60.07,high
251,16/03/2020 20:55,28.4,20.85,74.6,0.77,0.94,0,0.29,28.3,76.73,55.16,high
252,16/03/2020 21:00,28.4,20.73,74.6,0.77,0.94,0,0.29,28.4,64.72,49.76,high
253,16/03/2020 21:05,28.4,20.73,74.5,0.77,0.92,0,0.29,28.5,28.15,0,high
254,16/03/2020 21:10,28.3,20.48,74,0.77,0.91,0,0.29,28.5,28.15,0,low
255,16/03/2020 21:15,28.3,20.37,73.7,0.77,0.94,0,0.29,28.5,36.86,14.57,low
256,16/03/2020 21:20,28.3,20.37,73.7,0.77,0.92,0,0.29,28.5,36.86,14.57,low
257,16/03/2020 21:25,28.3,20.37,73.5,1.19,0.82,0,0.29,28.45,28.15,0,low
258,16/03/2020 21:30,28.3,19.82,72,1.19,0.91,0,0.29,28.4,28.15,0,high
259,16/03/2020 21:35,28.3,19.84,72.1,1.19,0.89,0,0.29,28.3,15.05,0,high
260,16/03/2020 21:40,28.3,19.93,72.3,1.19,0.86,0,0.29,28.3,15.05,0,high
261,16/03/2020 21:45,28.3,19.95,72.6,1.19,0.81,0,0.29,28.3,36.86,0,low
262,16/03/2020 21:50,28.1,19.78,72.35,1.19,0.8,0,0.29,28.3,36.85,0,low
263,16/03/2020 21:55,28.2,19.84,72,0.77,0.77,0,0.29,28.3,28.15,0,low
264,16/03/2020 22:00,28.1,19.73,72.2,0.67,0.76,0,0.29,28.3,28.14,0,low
265,16/03/2020 22:05,28.1,19.73,72.3,0.63,0.76,0,0.29,28.3,28.15,0,low
266,16/03/2020 22:10,28.1,19.84,72.5,0.63,0.76,0,0.29,28.3,36.86,0,low
267,16/03/2020 22:15,28,19.7,72.7,0.63,0.78,0,0.29,28.3,36.86,0,low
268,16/03/2020 22:20,28,19.81,72.8,0.63,0.79,0,0.29,28.3,33.95,0,low
269,16/03/2020 22:25,28,19.92,73.1,0.63,0.77,0,0.29,28.3,33.95,0,low
270,16/03/2020 22:30,28,19.92,73.1,0.63,0.82,0,0.29,28.3,28.15,0,low
271,16/03/2020 22:35,27.9,19.92,73.7,0.63,0.82,0,0.29,28.2,36.86,0,low
272,16/03/2020 22:40,27.8,19.92,73.8,0.63,0.81,0,0.29,28.3,36.86,0,low
273,16/03/2020 22:45,27.8,19.92,73.8,0.63,0.82,0,0.29,28.3,28.15,0,low
274,16/03/2020 22:50,27.8,19.92,73.9,0.63,0.81,0,0.29,28.4,28.15,0,low
275,16/03/2020 22:55,27.8,19.92,74.1,0.63,0.82,0,0.29,28.3,28.15,0,low
276,16/03/2020 23:00,27.8,19.92,74.2,0.63,0.94,0,0.29,28.3,28.15,14.57,low
277,16/03/2020 23:05,27.8,20.17,74.8,0.63,0.86,0,0.29,28.4,36.86,0,low
278,16/03/2020 23:10,27.8,20.14,74.8,0.63,0.84,0,0.29,28.5,36.85,0,low
279,16/03/2020 23:15,27.8,20.14,75,0.63,0.84,0,0.29,28.5,36.86,0,low
280,16/03/2020 23:20,27.6,20.14,75.5,0.63,0.83,0,0.29,28.4,36.86,14.57,low
281,16/03/2020 23:25,27.7,20.14,75.3,0.63,0.83,0,0.29,28.4,28.15,0,low
282,16/03/2020 23:30,27.7,20.24,75.65,0.63,0.81,0,0.29,28.4,28.15,0,low
283,16/03/2020 23:35,27.6,20.24,76.2,0.63,0.83,0,0.29,28.4,43.87,14.57,low
284,16/03/2020 23:40,27.6,20.35,76.5,0.63,0.8,0,0.29,28.4,36.86,27.9,low
285,16/03/2020 23:45,27.6,20.45,76.8,0.63,0.79,0,0.29,28.4,36.86,14.57,low
286,16/03/2020 23:50,27.55,20.45,77,0.63,0.65,0,0.29,28.4,32.5,0,low
287,16/03/2020 23:55,27.5,20.45,77.3,0.63,0.65,0,0.29,28.4,28.15,0,low
384,17/03/2020 8:00,26.9,19.85,77.6,0.03,0.53,109.26,3.18,26.9,1338.07,1443.4,low
385,17/03/2020 8:05,27,19.96,77.4,0.46,0.53,108.89,3.04,26.7,1072.84,1006.98,low
386,17/03/2020 8:10,27.2,19.96,76.8,0.45,0.54,92.3,2.57,26.7,343.47,333.41,low
387,17/03/2020 8:15,27.2,19.96,76.6,0.45,0.54,93.14,2.45,26.8,337.65,328.28,low
388,17/03/2020 8:20,27.4,19.96,75.5,0.45,0.53,93.65,2.45,27,332.59,323.94,low
389,17/03/2020 8:25,27.5,19.89,75.3,0.45,0.54,96.06,2.34,27.1,344.29,328.28,low
390,17/03/2020 8:30,27.7,19.9,74.6,0.45,0.63,93.11,2.34,27.1,332.59,335.11,low
391,17/03/2020 8:35,27.75,19.95,74.15,0.45,0.68,91.86,2.43,27.1,447.3,477.88,low
392,17/03/2020 8:40,27.9,20,73.9,0.45,0.66,103.3,2.51,27.1,718.68,720.64,low
393,17/03/2020 8:45,28.05,20.01,73.35,0.45,0.64,103.17,2.51,27.05,687.27,679.81,low
394,17/03/2020 8:50,28.1,20.01,73,0.45,0.65,93.41,2.28,26.9,478.44,474.27,low
395,17/03/2020 8:55,28.3,20.01,72,0.45,0.62,87.86,2.13,26.8,328.3,327.42,low
396,17/03/2020 9:00,28.6,20.01,71.2,0.45,0.65,88.37,2.13,26.8,325.71,324.81,low
397,17/03/2020 9:05,28.7,20.01,70.4,0.45,0.64,94.25,2.24,27,338.49,329.14,low
398,17/03/2020 9:10,29.1,20.06,69.4,0.45,0.65,108.55,2.34,27.1,339.33,323.07,low
399,17/03/2020 9:15,29.1,20.06,69.4,1.06,0.72,102.01,2.47,27.1,327.44,328.28,low
400,17/03/2020 9:20,29,19.89,69.4,1.06,0.7,103.45,2.48,27.1,327.44,331.72,low
401,17/03/2020 9:25,29.1,19.76,68.5,1.06,0.74,95.51,2.59,27.05,421.2,416.46,high
402,17/03/2020 9:30,29.2,19.78,68.05,1.06,0.72,103.62,2.7,27.1,584.46,584.08,high
403,17/03/2020 9:35,29.4,19.78,67.3,1.06,0.71,101.81,2.8,27,679.8,670.57,low
404,17/03/2020 9:40,29.6,19.71,66.4,1.05,0.68,105.63,2.7,26.95,451.69,442.17,low
405,17/03/2020 9:45,29.7,19.58,65.2,1.11,0.72,96.32,2.53,27,480.82,480.8,high
406,17/03/2020 9:50,29.9,19.38,64.5,1.19,0.72,99.98,2.63,27,480.23,470.09,low
407,17/03/2020 9:55,29.6,19.16,64.5,1.19,1.05,98.24,2.51,27.1,838.7,898.01,low
408,17/03/2020 10:00,29.7,19.15,64.1,1.19,1.03,110.33,3.29,27,1479.08,1604.96,low
409,17/03/2020 10:05,29.5,19,64.1,1.19,1.05,106.97,3.29,26.8,1320.52,1402.63,low
410,17/03/2020 10:10,29.7,18.82,63,1.19,1.01,115.76,3.18,26.7,1331.31,1430.6,low
411,17/03/2020 10:15,29.7,18.67,62.5,1.19,1.01,111.32,3.26,26.6,1382.78,1519.96,low
412,17/03/2020 10:20,29.7,18.66,62.4,1.19,1.12,104.5,3.24,26.5,1453.18,1630.51,low
413,17/03/2020 10:25,29.8,18.66,62.23,1.19,1.17,113.63,3.24,26.53,1437.51,1621.8,high
414,17/03/2020 10:30,29.9,18.93,62.7,1.19,1.18,108.44,3.37,26.5,1480.56,1443.2,high
415,17/03/2020 10:35,30.4,18.3,59,1.19,1.27,111.4,3.38,26.4,1308.68,1440.06,high
416,17/03/2020 10:40,30.5,18.42,59,1.19,1.25,118.17,3.38,26.4,1294.31,1259.06,high
417,17/03/2020 10:45,30.9,18.42,57.8,1.19,1.41,103.94,3.17,26.4,867.83,912.03,high
418,17/03/2020 10:50,31,18.65,58.4,1.19,1.86,106.5,3.04,26.5,835.25,839.64,high
419,17/03/2020 10:55,31.1,18.78,58.3,1.19,1.37,111.22,3.15,26.6,1026.35,1024.85,high
420,17/03/2020 11:00,31.5,18.89,57.2,1.19,1.36,120.4,3.34,26.6,1209.8,1222.59,high
421,17/03/2020 11:05,31.4,18.98,58,1.19,1.21,117.89,3.6,26.6,1315.03,1418.28,high
422,17/03/2020 11:10,31.3,18.98,58.3,1.19,1.25,123.73,3.8,26.5,1425.34,1628.75,high
423,17/03/2020 11:15,31.7,18.79,56.2,1.19,1.34,122.76,3.65,26.5,1367.9,1489.15,high
424,17/03/2020 11:20,31.6,18.56,56.3,1.19,1.34,114.6,3.55,26.4,1482.19,1519.14,high
425,17/03/2020 11:25,32,18.42,54.5,1.19,1.25,118.69,3.52,26.5,1477.13,1435.93,high
426,17/03/2020 11:30,32.2,18.41,53.6,1.19,1.18,113.68,3.39,26.4,1185.2,1193.76,high
427,17/03/2020 11:35,31.9,18.35,54.6,1.19,1.24,115.29,3.45,26.5,1191.63,1221.88,high
428,17/03/2020 11:40,31.65,18.51,55.55,1.19,1.3,106.49,3.45,26.5,1167.98,1161.06,high
429,17/03/2020 11:45,31.6,18.46,55.8,1.19,1.23,116.23,3.45,26.4,1111.24,1095.84,high
430,17/03/2020 11:50,32.2,17.7,51.7,1.19,1.25,103.23,3.28,26.4,880.12,854.33,high
431,17/03/2020 11:55,32.5,17.89,51.8,1.19,1.59,99.83,3.04,26.5,743.84,732.32,high
432,17/03/2020 12:00,32,16.69,49.2,1.19,1.31,93.16,3.16,26.6,942.86,947.05,high
433,17/03/2020 12:05,32.2,17.1,49.8,1.19,1.52,98.27,3.16,26.5,960.41,940.15,high
434,17/03/2020 12:10,32.5,16.47,47.2,1.19,1.31,94.9,3.05,26.5,903.3,916.36,high
435,17/03/2020 12:15,32.6,16.79,48.4,1.18,1.36,96.76,3.05,26.5,909.07,931.28,high
436,17/03/2020 12:20,32.7,16.68,47.6,1.18,1.37,96.26,3.05,26.5,909.98,923.33,high
437,17/03/2020 12:25,32.8,17.12,48.8,1.18,1.36,103.75,3.05,26.5,937.44,928.02,high
438,17/03/2020 12:30,32.9,16.96,47.6,1.18,1.32,97.78,3.18,26.5,989.72,945.26,high
439,17/03/2020 12:35,32.9,16.55,46.71,1.2,1.37,109.13,3.2,26.4,860.62,832.87,high
440,17/03/2020 12:40,32.9,17.33,48.4,1.2,1.37,100.79,3.1,26.5,806.3,822.97,high
441,17/03/2020 12:45,33.6,17.18,46.7,1.2,1.3,103.6,3.1,26.5,941.35,918.83,high
442,17/03/2020 12:50,33.4,17.12,46.9,1.2,1.27,106.31,3.21,26.5,934.41,913.89,high
443,17/03/2020 12:55,32.8,17.48,49.8,1.19,1.3,108.15,3.21,26.5,984.83,932.59,high
444,17/03/2020 13:00,33.1,17.48,48.9,1.2,1.3,107.54,3.09,26.5,946.75,919.14,high
445,17/03/2020 13:05,33,17.07,48.3,1.2,1.19,99.76,2.98,26.5,941.66,922.21,high
446,17/03/2020 13:10,33.2,17.02,47.4,1.19,1.11,98.38,2.87,26.5,940.46,923.74,high
447,17/03/2020 13:15,33.5,17.09,46.71,1.19,1.23,95.25,2.87,26.5,929.56,931.98,high
448,17/03/2020 13:20,33.6,16.87,46.1,1.19,1.14,101.26,2.87,26.5,902.36,878.52,high
449,17/03/2020 13:25,34.1,16.3,42.9,1.19,1.14,95.3,2.97,26.5,1101.52,1108.94,high
